officeCode,schoolCode,schoolName
Q10,8581015,청천초등학교
Q10,8611025,청풍초등학교
Q10,8701019,청해초등학교
Q10,8611022,춘양초등학교
Q10,8511005,충덕중학교
Q10,8631016,칠량초등학교
Q10,8551038,태인초등학교
Q10,8581013,토지초등학교
Q10,8581014,토지초등학교연곡분교장
Q10,8721048,팔금초등학교
Q10,8521045,팔마초등학교
Q10,8591010,포두중학교
Q10,8591027,포두초등학교
Q10,8591023,풍남초등학교
Q10,8591022,풍양초등학교
Q10,8490220,하의고등학교
Q10,8721006,하의중학교
Q10,8721040,하의초등학교
Q10,8671017,학다리중앙초등학교
Q10,8490308,학력인정목포제일정보고등학교
Q10,8490311,학력인정목포제일정보중학교
Q10,8490447,학력인정홍지고등학교
Q10,8490446,학력인정홍지중학교
Q10,8651028,학산초등학교
Q10,8490414,한국말산업고등학교
Q10,8490412,한국바둑고등학교
Q10,8521161,한국바둑중학교
Q10,8490468,한국창의예술고등학교
Q10,8551100,한국창의예술중학교
Q10,8490295,한국항만물류고등학교
Q10,8490107,한빛고등학교
Q10,8531074,한아름초등학교
Q10,8490108,한영고등학교
Q10,8490363,한울고등학교
Q10,8561006,한재중학교
Q10,8561026,한재초등학교
Q10,8611026,한천초등학교
Q10,8490109,함평고등학교
Q10,8490224,함평골프고등학교
Q10,8671007,함평손불중학교
Q10,8671008,함평신광중학교
Q10,8671005,함평여자중학교
Q10,8490193,함평영화학교
Q10,8671006,함평월야중학교
Q10,8671004,함평중학교
Q10,8671012,함평초등학교
Q10,8490459,함평학다리고등학교
Q10,8671009,함평해보중학교
Q10,8490073,해남고등학교
Q10,8490164,해남공업고등학교
Q10,8641016,해남동초등학교
Q10,8641017,해남서초등학교
Q10,8641005,해남제일중학교
Q10,8641004,해남중학교
Q10,8490110,해룡고등학교
Q10,8681013,해룡중학교
Q10,8521046,해룡초등학교
Q10,8671021,해보초등학교
Q10,8661030,해제남초등학교
Q10,8661012,해제중학교
Q10,8661029,해제초등학교
Q10,8661027,현경북초등학교
Q10,8661025,현경초등학교
Q10,8641011,현산중학교
Q10,8641021,현산초등학교
Q10,8641079,현산초등학교현산남분교장
Q10,8490165,호남원예고등학교
Q10,8681024,홍농서초등학교
Q10,8681023,홍농초등학교
Q10,8641007,화산중학교
Q10,8641019,화산초등학교
Q10,8490076,화순고등학교
Q10,8611006,화순도곡중학교
